Class_id;Class_name;Vsl;Vsg;ID;Roughness;Ang;Density_L;Density_G;Visc_L;Visc_G;ST;P;T;model
7;BL;0.3167;0.1393;0.0508;0;0;856.4527273;1.165549022;0.03797678;1.04E-05;0.023;107.8988146;49.41;5
7;BL;0.3167;0.1393;0.0508;0;0;856.4527273;1.165549022;0.03797678;1.04E-05;0.023;107.8988146;49.41;5
7;BL;0.3167;0.1393;0.0508;0;0;856.4527273;1.165549022;0.03797678;1.04E-05;0.023;107.8988146;49.41;5
5;IN;0.3158;0.4432;0.0508;0;0;856.6438723;1.1744335;0.038763633;1.04E-05;0.023;108.5888603;49.01;5
5;IN;0.3158;0.4432;0.0508;0;0;856.6438723;1.1744335;0.038763633;1.04E-05;0.023;108.5888603;49.01;5
5;IN;0.3158;0.4432;0.0508;0;0;856.6438723;1.1744335;0.038763633;1.04E-05;0.023;108.5888603;49.01;5
5;IN;0.3176;0.9265;0.0508;0;0;857.4866532;1.176181506;0.042432007;1.03E-05;0.023;108.1657562;47.28;5
5;IN;0.3176;0.9265;0.0508;0;0;857.4866532;1.176181506;0.042432007;1.03E-05;0.023;108.1657562;47.28;5
5;IN;0.3176;0.9265;0.0508;0;0;857.4866532;1.176181506;0.042432007;1.03E-05;0.023;108.1657562;47.28;5
5;IN;0.3145;2.5473;0.0508;0;0;857.5145642;1.194479127;0.042559261;1.03E-05;0.023;109.8288032;47.22;5
5;IN;0.3145;2.5473;0.0508;0;0;857.5145642;1.194479127;0.042559261;1.03E-05;0.023;109.8288032;47.22;5
5;IN;0.3145;2.5473;0.0508;0;0;857.5145642;1.194479127;0.042559261;1.03E-05;0.023;109.8288032;47.22;5
5;IN;0.3109;4.8059;0.0508;0;0;857.5698979;1.228814236;0.042812672;1.03E-05;0.023;112.9457055;47.11;5
5;IN;0.3109;4.8059;0.0508;0;0;857.5698979;1.228814236;0.042812672;1.03E-05;0.023;112.9457055;47.11;5
5;IN;0.3109;4.8059;0.0508;0;0;857.5698979;1.228814236;0.042812672;1.03E-05;0.023;112.9457055;47.11;5
5;IN;0.3;7.2116;0.0508;0;0;857.2149856;1.24050393;0.041213103;1.04E-05;0.023;114.279863;47.84;5
5;IN;0.3;7.2116;0.0508;0;0;857.2149856;1.24050393;0.041213103;1.04E-05;0.023;114.279863;47.84;5
7;BL;0.5102;0.13;0.0508;0;0;857.3872991;1.210955356;0.041982104;1.04E-05;0.023;111.4346511;47.48;5
7;BL;0.5102;0.13;0.0508;0;0;857.3872991;1.210955356;0.041982104;1.04E-05;0.023;111.4346511;47.48;5
5;IN;0.5117;0.4914;0.0508;0;0;856.9709603;1.18500748;0.040148103;1.04E-05;0.023;109.3378989;48.34;5
5;IN;0.5117;0.4914;0.0508;0;0;856.9709603;1.18500748;0.040148103;1.04E-05;0.023;109.3378989;48.34;5
5;IN;0.5117;0.4914;0.0508;0;0;856.9709603;1.18500748;0.040148103;1.04E-05;0.023;109.3378989;48.34;5
5;IN;0.5079;0.8911;0.0508;0;0;856.7280536;1.212665168;0.039115319;1.04E-05;0.023;112.0635674;48.84;5
5;IN;0.5079;0.8911;0.0508;0;0;856.7280536;1.212665168;0.039115319;1.04E-05;0.023;112.0635674;48.84;5
5;IN;0.5079;0.8911;0.0508;0;0;856.7280536;1.212665168;0.039115319;1.04E-05;0.023;112.0635674;48.84;5
5;IN;0.5055;2.8872;0.0508;0;0;856.7227599;1.230089037;0.039093109;1.04E-05;0.023;113.6775652;48.85;5
5;IN;0.5055;2.8872;0.0508;0;0;856.7227599;1.230089037;0.039093109;1.04E-05;0.023;113.6775652;48.85;5
5;IN;0.5055;2.8872;0.0508;0;0;856.7227599;1.230089037;0.039093109;1.04E-05;0.023;113.6775652;48.85;5
5;IN;0.5008;4.486;0.0508;0;0;856.7295392;1.267886628;0.039121554;1.04E-05;0.023;117.1655251;48.84;5
5;IN;0.5008;4.486;0.0508;0;0;856.7295392;1.267886628;0.039121554;1.04E-05;0.023;117.1655251;48.84;5
5;IN;0.5008;4.486;0.0508;0;0;856.7295392;1.267886628;0.039121554;1.04E-05;0.023;117.1655251;48.84;5
5;IN;0.4968;6.9439;0.0508;0;0;857.3546549;1.320571218;0.041835326;1.04E-05;0.023;121.5471618;47.55;5
5;IN;0.4968;6.9439;0.0508;0;0;857.3546549;1.320571218;0.041835326;1.04E-05;0.023;121.5471618;47.55;5
5;IN;0.4968;6.9439;0.0508;0;0;857.3546549;1.320571218;0.041835326;1.04E-05;0.023;121.5471618;47.55;5
7;BL;1.0121;0.1124;0.0508;0;0;857.3522666;1.2379648;0.041824607;1.04E-05;0.023;113.9456994;47.56;5
7;BL;1.0121;0.1124;0.0508;0;0;857.3522666;1.2379648;0.041824607;1.04E-05;0.023;113.9456994;47.56;5
7;BL;1.0121;0.1124;0.0508;0;0;857.3522666;1.2379648;0.041824607;1.04E-05;0.023;113.9456994;47.56;5
5;IN;1.0081;0.4337;0.0508;0;0;857.194543;1.265982451;0.041122811;1.04E-05;0.023;116.6423057;47.88;5
5;IN;1.0081;0.4337;0.0508;0;0;857.194543;1.265982451;0.041122811;1.04E-05;0.023;116.6423057;47.88;5
5;IN;1.0081;0.4337;0.0508;0;0;857.194543;1.265982451;0.041122811;1.04E-05;0.023;116.6423057;47.88;5
5;IN;1.006;1.0305;0.0508;0;0;856.7237726;1.276534629;0.039097357;1.04E-05;0.023;117.96903;48.85;5
5;IN;1.006;1.0305;0.0508;0;0;856.7237726;1.276534629;0.039097357;1.04E-05;0.023;117.96903;48.85;5
5;IN;0.997;2.7142;0.0508;0;0;856.7024979;1.349759737;0.039008218;1.04E-05;0.023;124.7529571;48.89;5
5;IN;0.997;2.7142;0.0508;0;0;856.7024979;1.349759737;0.039008218;1.04E-05;0.023;124.7529571;48.89;5
5;IN;0.9883;4.3575;0.0508;0;0;856.7133666;1.4366079;0.039053732;1.04E-05;0.023;132.7707792;48.87;5
5;IN;0.9883;4.3575;0.0508;0;0;856.7133666;1.4366079;0.039053732;1.04E-05;0.023;132.7707792;48.87;5
5;IN;0.9828;6.0813;0.0508;0;0;857.2366893;1.516504815;0.041309181;1.04E-05;0.023;139.686682;47.79;5
1;DB;1.9751;0.1294;0.0508;0;0;856.6495367;1.386821512;0.038787198;1.04E-05;0.023;128.2217558;49;5
1;DB;1.9751;0.1294;0.0508;0;0;856.6495367;1.386821512;0.038787198;1.04E-05;0.023;128.2217558;49;5
5;IN;1.9717;0.5092;0.0508;0;0;856.8233596;1.442815625;0.039517333;1.04E-05;0.023;133.2508812;48.64;5
5;IN;1.9652;0.9458;0.0508;0;0;856.5798877;1.486180409;0.03849844;1.04E-05;0.023;137.469269;49.14;5
5;IN;1.9404;1.8314;0.0508;0;0;856.7498844;1.583977614;0.039207042;1.04E-05;0.023;146.3565138;48.79;1
5;IN;1.94;2.4539;0.0508;0;0;856.6788315;1.659538429;0.038909297;1.04E-05;0.023;153.4077449;48.94;5
5;IN;1.9219;4.8203;0.0508;0;0;856.9059612;1.912079655;0.039869099;1.04E-05;0.023;176.4964788;48.47;5
1;DB;2.9511;0.0936;0.0508;0;0;856.3019668;1.585263311;0.037367453;1.04E-05;0.023;146.894164;49.72;1
1;DB;2.9511;0.0936;0.0508;0;0;856.3019668;1.585263311;0.037367453;1.04E-05;0.023;146.894164;49.72;1
1;DB;2.9468;0.4858;0.0508;0;0;856.5227636;1.699878926;0.038263215;1.04E-05;0.023;157.2933137;49.26;1
1;DB;2.9468;0.4858;0.0508;0;0;856.5227636;1.699878926;0.038263215;1.04E-05;0.023;157.2933137;49.26;1
5;IN;2.9177;2.7007;0.0508;0;0;857.1161851;2.169620133;0.040778546;1.04E-05;0.023;199.9999699;48.04;1
2;SS;0.0148;0.1509;0.0508;0;0;861.0417259;1.129617927;0.062135675;1.01E-05;0.023;101.5147251;39.97;5
2;SS;0.0122;0.5075;0.0508;0;0;861.9211708;1.182052329;0.068283924;1.00E-05;0.023;105.613608;38.17;5
2;SS;0.0127;0.9223;0.0508;0;0;861.9640787;1.179852318;0.068598994;1.00E-05;0.023;105.3871796;38.08;5
3;SW;0.0126;2.6003;0.0508;0;0;862.2282554;1.182637523;0.070571114;1.00E-05;0.023;105.4516674;37.53;3
3;SW;0.0122;4.5331;0.0508;0;0;862.4727658;1.185944918;0.072446908;9.99E-06;0.023;105.5755254;37.03;3
3;SW;0.0112;7.7377;0.0508;0;0;862.5019522;1.192054902;0.072674121;9.99E-06;0.023;106.0989271;36.97;4
7;BL;0.0512;0.1375;0.0508;0;0;861.5535901;1.190745568;0.065643415;1.01E-05;0.023;106.648516;38.92;5
7;BL;0.0558;0.543;0.0508;0;0;862.9603481;1.200655074;0.076337617;9.96E-06;0.023;106.5397309;36.03;5
7;BL;0.0558;0.543;0.0508;0;0;862.9603481;1.200655074;0.076337617;9.96E-06;0.023;106.5397309;36.03;5
5;IN;0.0558;0.8907;0.0508;0;0;863.0120843;1.200556793;0.07676252;9.96E-06;0.023;106.4943712;35.92;5
5;IN;0.0558;0.8907;0.0508;0;0;863.0120843;1.200556793;0.07676252;9.96E-06;0.023;106.4943712;35.92;5
5;IN;0.0556;2.8961;0.0508;0;0;863.0755741;1.204650544;0.077287189;9.95E-06;0.023;106.8123882;35.79;5
5;IN;0.0556;2.8961;0.0508;0;0;863.0755741;1.204650544;0.077287189;9.95E-06;0.023;106.8123882;35.79;5
3;SW;0.0556;2.8961;0.0508;0;0;863.0755741;1.204650544;0.077287189;9.95E-06;0.023;106.8123882;35.79;5
3;SW;0.0553;7.2624;0.0508;0;0;863.26227;1.21896278;0.078850881;9.94E-06;0.023;107.9471649;35.41;5
3;SW;0.0553;7.2624;0.0508;0;0;863.26227;1.21896278;0.078850881;9.94E-06;0.023;107.9471649;35.41;5
7;BL;0.1264;0.1264;0.0508;0;0;862.8927151;1.212300084;0.075785699;9.96E-06;0.023;107.6214121;36.17;5
7;BL;0.1264;0.1264;0.0508;0;0;862.8927151;1.212300084;0.075785699;9.96E-06;0.023;107.6214121;36.17;5
5;IN;0.1087;0.4925;0.0508;0;0;863.1018397;1.210471592;0.077505291;9.95E-06;0.023;107.3097668;35.74;5
5;IN;0.1087;0.4925;0.0508;0;0;863.1018397;1.210471592;0.077505291;9.95E-06;0.023;107.3097668;35.74;5
5;IN;0.1085;1.0182;0.0508;0;0;862.7197629;1.205696597;0.074392406;9.98E-06;0.023;107.1581968;36.52;5
5;IN;0.1085;1.0182;0.0508;0;0;862.7197629;1.205696597;0.074392406;9.98E-06;0.023;107.1581968;36.52;5
5;IN;0.1079;3.0242;0.0508;0;0;862.7220721;1.215192914;0.074410839;9.98E-06;0.023;108.0005418;36.52;5
5;IN;0.1079;3.0242;0.0508;0;0;862.7220721;1.215192914;0.074410839;9.98E-06;0.023;108.0005418;36.52;5
5;IN;0.1075;4.8346;0.0508;0;0;862.720565;1.223502546;0.074398808;9.98E-06;0.023;108.7401498;36.52;5
5;IN;0.1077;7.5526;0.0508;0;0;863.0149076;1.239245035;0.076785776;9.96E-06;0.023;109.9241151;35.92;5
7;BL;0.3276;0.1149;0.0508;0;0;862.3305274;1.227736093;0.071349726;1.00E-05;0.023;109.3988826;37.32;5
7;BL;0.3276;0.1149;0.0508;0;0;862.3305274;1.227736093;0.071349726;1.00E-05;0.023;109.3988826;37.32;5
7;BL;0.3276;0.1149;0.0508;0;0;862.3305274;1.227736093;0.071349726;1.00E-05;0.023;109.3988826;37.32;5
5;IN;0.3272;0.4736;0.0508;0;0;861.926898;1.227739859;0.068325894;1.00E-05;0.023;109.6915342;38.15;5
5;IN;0.3272;0.4736;0.0508;0;0;861.926898;1.227739859;0.068325894;1.00E-05;0.023;109.6915342;38.15;5
5;IN;0.3263;0.9978;0.0508;0;0;861.811901;1.234225416;0.067488081;1.00E-05;0.023;110.3547045;38.39;5
5;IN;0.3263;0.9978;0.0508;0;0;861.811901;1.234225416;0.067488081;1.00E-05;0.023;110.3547045;38.39;5
5;IN;0.3263;0.9978;0.0508;0;0;861.811901;1.234225416;0.067488081;1.00E-05;0.023;110.3547045;38.39;5
5;IN;0.3226;3.0414;0.0508;0;0;861.723421;1.279435066;0.066850457;1.00E-05;0.023;114.4637719;38.57;5
5;IN;0.3226;3.0414;0.0508;0;0;861.723421;1.279435066;0.066850457;1.00E-05;0.023;114.4637719;38.57;5
5;IN;0.322;4.5882;0.0508;0;0;861.5090318;1.283216869;0.06533035;1.01E-05;0.023;114.9643888;39.01;5
5;IN;0.322;4.5882;0.0508;0;0;861.5090318;1.283216869;0.06533035;1.01E-05;0.023;114.9643888;39.01;5
5;IN;0.3192;6.6779;0.0508;0;0;861.4080925;1.310751762;0.064626666;1.01E-05;0.023;117.5093059;39.22;5
5;IN;0.5141;0.1124;0.0508;0;0;861.2728051;1.236772779;0.063695402;1.01E-05;0.023;110.9757654;39.5;5
5;IN;0.5126;0.4719;0.0508;0;0;861.1764053;1.248930698;0.063040023;1.01E-05;0.023;112.1377164;39.7;5
5;IN;0.5121;1.0431;0.0508;0;0;861.2774821;1.261863903;0.063727371;1.01E-05;0.023;113.2237136;39.49;5
5;IN;0.5089;2.6688;0.0508;0;0;861.1388435;1.296135737;0.062786487;1.01E-05;0.023;116.4048328;39.77;5
5;IN;0.5041;4.631;0.0508;0;0;861.0609427;1.349584163;0.062263915;1.01E-05;0.023;121.267006;39.93;5
5;IN;0.5041;4.631;0.0508;0;0;861.0609427;1.349584163;0.062263915;1.01E-05;0.023;121.267006;39.93;5
5;IN;0.5012;6.6943;0.0508;0;0;861.1769923;1.393072008;0.063043994;1.01E-05;0.023;125.0792471;39.7;5
5;IN;1.0171;0.101;0.0508;0;0;860.6631297;1.297843625;0.059662364;1.01E-05;0.023;116.9224096;40.75;5
5;IN;1.0137;0.9825;0.0508;0;0;861.0866217;1.359445418;0.062435692;1.01E-05;0.023;122.1324977;39.88;5
5;IN;1.0066;2.8469;0.0508;0;0;860.8676109;1.450586913;0.060985725;1.01E-05;0.023;130.5080457;40.33;5
5;IN;0.9987;4.5688;0.0508;0;0;860.472101;1.535123411;0.058452022;1.01E-05;0.023;138.4718703;41.14;5
5;IN;0.9952;5.766;0.0508;0;0;860.8054517;1.601515379;0.060580368;1.01E-05;0.023;144.1456707;40.46;5
1;DB;1.9876;0.0937;0.0508;0;0;861.0331798;1.493314665;0.06207873;1.01E-05;0.023;134.2063788;39.99;1
5;IN;1.9795;0.4644;0.0508;0;0;860.8549799;1.552436437;0.060903136;1.01E-05;0.023;139.6829259;40.36;5
5;IN;1.9846;1.7179;0.0508;0;0;861.1214835;1.741006687;0.062669655;1.01E-05;0.023;156.3761375;39.81;1
5;IN;1.9622;2.6283;0.0508;0;0;860.5210432;1.812878246;0.058759756;1.01E-05;0.023;163.473695;41.04;5
5;IN;1.9414;4.2877;0.0508;0;0;860.0177263;1.993175278;0.055670881;1.02E-05;0.023;180.3234876;42.08;5
1;DB;2.927;0.1056;0.0508;0;0;860.0421548;1.686538949;0.05581698;1.02E-05;0.023;152.5576545;42.03;1
1;DB;2.9193;0.4573;0.0508;0;0;860.4624984;1.83483177;0.058391833;1.01E-05;0.023;165.5166873;41.16;1
5;IN;2.9109;1.0163;0.0508;0;0;860.513927;1.9804921;0.058714911;1.01E-05;0.023;178.5963473;41.06;1
5;IN;2.8991;1.9732;0.0508;0;0;860.6583997;2.184268987;0.059632095;1.01E-05;0.023;196.7863445;40.76;1
2;SS;0.0101;0.1146;0.0508;0;0;866.1543339;1.17851331;0.107537842;9.73E-06;0.023;102.3545908;29.47;5
2;SS;0.0122;0.5075;0.0508;0;0;861.9211708;1.182052329;0.068283924;1.00E-05;0.023;105.613608;38.17;5
2;SS;0.0101;0.9898;0.0508;0;0;865.7261604;1.217363183;0.102709523;9.76E-06;0.023;106.0361961;30.35;5
3;SW;0.0101;2.6647;0.0508;0;0;865.6244051;1.215393008;0.101594328;9.77E-06;0.023;105.9375396;30.55;5
3;SW;0.0097;4.7293;0.0508;0;0;865.5200614;1.217098129;0.100463337;9.78E-06;0.023;106.1610761;30.77;4
3;SW;0.0101;7.48;0.0508;0;0;865.4120634;1.220149147;0.099305995;9.78E-06;0.023;106.5049309;30.99;4
7;BL;0.0537;0.1028;0.0508;0;0;867.3116936;1.249592917;0.121755367;9.65E-06;0.023;107.6747969;27.09;5
7;BL;0.0537;0.1028;0.0508;0;0;867.3116936;1.249592917;0.121755367;9.65E-06;0.023;107.6747969;27.09;5
7;BL;0.0537;0.1028;0.0508;0;0;867.3116936;1.249592917;0.121755367;9.65E-06;0.023;107.6747969;27.09;5
5;IN;0.0534;0.5621;0.0508;0;0;867.3627093;1.246195181;0.122423608;9.64E-06;0.023;107.3445192;26.98;5
5;IN;0.0534;0.5621;0.0508;0;0;867.3627093;1.246195181;0.122423608;9.64E-06;0.023;107.3445192;26.98;5
5;IN;0.0538;0.9588;0.0508;0;0;867.2978481;1.248526823;0.121574639;9.65E-06;0.023;107.5931308;27.12;5
5;IN;0.0538;0.9588;0.0508;0;0;867.2978481;1.248526823;0.121574639;9.65E-06;0.023;107.5931308;27.12;5
5;IN;0.0534;2.6652;0.0508;0;0;867.2923697;1.257525911;0.121503202;9.65E-06;0.023;108.3727006;27.13;5
5;IN;0.0534;2.6652;0.0508;0;0;867.2923697;1.257525911;0.121503202;9.65E-06;0.023;108.3727006;27.13;5
3;SW;0.0537;4.6158;0.0508;0;0;867.189635;1.260708946;0.12017132;9.66E-06;0.023;108.7234127;27.34;5
3;SW;0.0537;4.6158;0.0508;0;0;867.189635;1.260708946;0.12017132;9.66E-06;0.023;108.7234127;27.34;5
3;SW;0.0531;7.4643;0.0508;0;0;867.1677105;1.254999254;0.119888981;9.66E-06;0.023;108.24724;27.38;5
3;SW;0.0531;7.4643;0.0508;0;0;867.1677105;1.254999254;0.119888981;9.66E-06;0.023;108.24724;27.38;5
7;BL;0.1198;0.1529;0.0508;0;0;866.7740769;1.253613246;0.114931227;9.69E-06;0.023;108.4187774;28.19;5
7;BL;0.1198;0.1529;0.0508;0;0;866.7740769;1.253613246;0.114931227;9.69E-06;0.023;108.4187774;28.19;5
5;IN;0.1196;0.4725;0.0508;0;0;866.6758615;1.251398512;0.113726513;9.69E-06;0.023;108.2997362;28.39;5
5;IN;0.1196;0.4725;0.0508;0;0;866.6758615;1.251398512;0.113726513;9.69E-06;0.023;108.2997362;28.39;5
5;IN;0.1197;0.9373;0.0508;0;0;866.6321421;1.252535932;0.11319432;9.70E-06;0.023;108.4304738;28.48;5
5;IN;0.1197;0.9373;0.0508;0;0;866.6321421;1.252535932;0.11319432;9.70E-06;0.023;108.4304738;28.48;5
5;IN;0.12;2.9221;0.0508;0;0;866.6113364;1.267961768;0.112941929;9.70E-06;0.023;109.7814307;28.53;5
5;IN;0.12;2.9221;0.0508;0;0;866.6113364;1.267961768;0.112941929;9.70E-06;0.023;109.7814307;28.53;5
5;IN;0.1199;4.5951;0.0508;0;0;866.5393551;1.279060724;0.112073067;9.70E-06;0.023;110.796699;28.67;5
5;IN;0.1193;6.6743;0.0508;0;0;866.4488928;1.295411582;0.110990599;9.71E-06;0.023;112.2821928;28.86;5
7;BL;0.3182;0.1442;0.0508;0;0;866.2549773;1.297486196;0.108705311;9.72E-06;0.023;112.6104291;29.26;5
7;BL;0.3182;0.1442;0.0508;0;0;866.2549773;1.297486196;0.108705311;9.72E-06;0.023;112.6104291;29.26;5
7;BL;0.3182;0.1442;0.0508;0;0;866.2549773;1.297486196;0.108705311;9.72E-06;0.023;112.6104291;29.26;5
5;IN;0.319;0.4598;0.0508;0;0;866.2441096;1.288372482;0.108578637;9.72E-06;0.023;111.8276979;29.28;5
5;IN;0.3184;0.9091;0.0508;0;0;866.2276015;1.296917814;0.108386501;9.73E-06;0.023;112.5820418;29.31;5
5;IN;0.3184;0.9091;0.0508;0;0;866.2276015;1.296917814;0.108386501;9.73E-06;0.023;112.5820418;29.31;5
5;IN;0.316;2.6865;0.0508;0;0;866.2311525;1.344755123;0.108427803;9.73E-06;0.023;116.7318565;29.31;5
5;IN;0.316;2.6865;0.0508;0;0;866.2311525;1.344755123;0.108427803;9.73E-06;0.023;116.7318565;29.31;5
5;IN;0.3145;4.8808;0.0508;0;0;866.2302726;1.375788702;0.108417567;9.73E-06;0.023;119.4264494;29.31;5
5;IN;0.3145;4.8808;0.0508;0;0;866.2302726;1.375788702;0.108417567;9.73E-06;0.023;119.4264494;29.31;5
5;IN;0.313;6.337;0.0508;0;0;866.1608437;1.403520438;0.107612975;9.73E-06;0.023;121.8912059;29.45;5
7;BL;0.5148;0.1084;0.0508;0;0;866.079118;1.326325284;0.106673527;9.74E-06;0.023;115.2509967;29.62;5
7;BL;0.5148;0.1084;0.0508;0;0;866.079118;1.326325284;0.106673527;9.74E-06;0.023;115.2509967;29.62;5
7;BL;0.5147;0.4753;0.0508;0;0;865.9499201;1.327874031;0.105205083;9.75E-06;0.023;115.4867738;29.89;5
5;IN;0.5136;1.0089;0.0508;0;0;865.82503;1.346858326;0.103804818;9.76E-06;0.023;117.2370837;30.14;5
5;IN;0.511;2.7845;0.0508;0;0;865.8795083;1.402753278;0.104413321;9.75E-06;0.023;122.0573731;30.03;5
5;IN;0.511;2.7845;0.0508;0;0;865.8795083;1.402753278;0.104413321;9.75E-06;0.023;122.0573731;30.03;5
5;IN;0.5074;4.6753;0.0508;0;0;865.9033058;1.477781196;0.104680249;9.75E-06;0.023;128.5650114;29.98;5
5;IN;0.5074;4.6753;0.0508;0;0;865.9033058;1.477781196;0.104680249;9.75E-06;0.023;128.5650114;29.98;5
5;IN;0.5059;6.0804;0.0508;0;0;865.9264426;1.511085221;0.10494042;9.75E-06;0.023;131.4417944;29.93;5
5;IN;0.5059;6.0804;0.0508;0;0;865.9264426;1.511085221;0.10494042;9.75E-06;0.023;131.4417944;29.93;5
1;DB;1.0223;0.1114;0.0508;0;0;865.8645109;1.425933039;0.10424545;9.75E-06;0.023;124.0869217;30.06;5
1;DB;1.0223;0.1114;0.0508;0;0;865.8645109;1.425933039;0.10424545;9.75E-06;0.023;124.0869217;30.06;5
5;IN;1.0219;0.4825;0.0508;0;0;865.8491431;1.443897386;0.104073713;9.75E-06;0.023;125.6632965;30.09;5
5;IN;1.0203;0.9316;0.0508;0;0;865.8351422;1.478969996;0.103917499;9.76E-06;0.023;128.7279023;30.12;5
5;IN;1.0146;2.902;0.0508;0;0;866.1571769;1.644715056;0.107570648;9.73E-06;0.023;142.8417351;29.46;5
5;IN;1.0088;5.1158;0.0508;0;0;866.1666702;1.79408096;0.107680267;9.73E-06;0.023;155.8039567;29.44;5
1;DB;2.0031;0.1331;0.0508;0;0;866.0524151;1.711577468;0.106368355;9.74E-06;0.023;148.7544338;29.67;1
1;DB;2.0031;0.1331;0.0508;0;0;866.0524151;1.711577468;0.106368355;9.74E-06;0.023;148.7544338;29.67;1
5;IN;2.0006;0.4839;0.0508;0;0;865.9637869;1.757953959;0.105361718;9.75E-06;0.023;152.8769539;29.86;1
5;IN;1.9967;0.991;0.0508;0;0;865.8918538;1.83745735;0.104551711;9.75E-06;0.023;159.8687742;30;1
5;IN;1.9841;2.9047;0.0508;0;0;865.5701059;2.145231825;0.101004193;9.78E-06;0.023;187.0539749;30.67;5
5;IN;1.9784;3.9574;0.0508;0;0;865.680718;2.295706634;0.102209988;9.77E-06;0.023;200.0248701;30.44;5
1;DB;2.9475;0.1094;0.0508;0;0;865.616188;1.961683492;0.101504802;9.78E-06;0.023;170.9961121;30.57;1
1;DB;2.9606;0.5275;0.0508;0;0;865.4537103;2.133210944;0.099750709;9.79E-06;0.023;186.1522763;30.91;1
5;IN;2.9578;0.9362;0.0508;0;0;865.2905454;2.223713577;0.098019701;9.80E-06;0.023;194.263915;31.24;1
6;IN;2.6412;1.4271;0.0508;0;0;865.1488333;2.247006032;0.096540679;9.81E-06;0.023;196.486581;31.53;1
2;SS;0.0109;0.1184;0.0508;0;0;870.1781318;1.269027836;0.165595626;9.44E-06;0.023;107.2037232;21.2;5
2;SS;0.0109;0.1184;0.0508;0;0;870.1781318;1.269027836;0.165595626;9.44E-06;0.023;107.2037232;21.2;5
2;SS;0.0109;0.1184;0.0508;0;0;870.1781318;1.269027836;0.165595626;9.44E-06;0.023;107.2037232;21.2;5
2;SS;0.0109;0.1184;0.0508;0;0;870.1781318;1.269027836;0.165595626;9.44E-06;0.023;107.2037232;21.2;5
2;SS;0.0109;0.1184;0.0508;0;0;870.1781318;1.269027836;0.165595626;9.44E-06;0.023;107.2037232;21.2;5
2;SS;0.0109;0.4581;0.0508;0;0;870.1655303;1.263618897;0.165371894;9.44E-06;0.023;106.7561849;21.22;5
2;SS;0.0109;0.4581;0.0508;0;0;870.1655303;1.263618897;0.165371894;9.44E-06;0.023;106.7561849;21.22;5
2;SS;0.0109;0.4581;0.0508;0;0;870.1655303;1.263618897;0.165371894;9.44E-06;0.023;106.7561849;21.22;5
2;SS;0.0109;0.4581;0.0508;0;0;870.1655303;1.263618897;0.165371894;9.44E-06;0.023;106.7561849;21.22;5
5;IN;0.0109;1.0214;0.0508;0;0;870.1499649;1.262206207;0.165095956;9.44E-06;0.023;106.6484237;21.25;5
3;SW;0.0109;3.04;0.0508;0;0;870.0777459;1.261401592;0.163821696;9.45E-06;0.023;106.6341752;21.4;5
3;SW;0.0109;3.04;0.0508;0;0;870.0777459;1.261401592;0.163821696;9.45E-06;0.023;106.6341752;21.4;5
3;SW;0.0109;3.04;0.0508;0;0;870.0777459;1.261401592;0.163821696;9.45E-06;0.023;106.6341752;21.4;5
3;SW;0.0109;3.04;0.0508;0;0;870.0777459;1.261401592;0.163821696;9.45E-06;0.023;106.6341752;21.4;5
3;SW;0.0109;3.04;0.0508;0;0;870.0777459;1.261401592;0.163821696;9.45E-06;0.023;106.6341752;21.4;5
3;SW;0.0109;4.4564;0.0508;0;0;869.8893396;1.25865513;0.160543485;9.46E-06;0.023;106.5418828;21.79;5
3;SW;0.0109;4.4564;0.0508;0;0;869.8893396;1.25865513;0.160543485;9.46E-06;0.023;106.5418828;21.79;5
3;SW;0.0109;4.4564;0.0508;0;0;869.8893396;1.25865513;0.160543485;9.46E-06;0.023;106.5418828;21.79;5
3;SW;0.0109;4.4564;0.0508;0;0;869.8893396;1.25865513;0.160543485;9.46E-06;0.023;106.5418828;21.79;5
4;AN;0.0105;7.3671;0.0508;0;0;869.7793649;1.266128779;0.158660366;9.47E-06;0.023;107.2566438;22.01;4
4;AN;0.0105;7.3671;0.0508;0;0;869.7793649;1.266128779;0.158660366;9.47E-06;0.023;107.2566438;22.01;4
7;BL;0.0544;0.1139;0.0508;0;0;869.9965742;1.275719211;0.162401204;9.46E-06;0.023;107.9056166;21.57;5
7;BL;0.0544;0.1139;0.0508;0;0;869.9965742;1.275719211;0.162401204;9.46E-06;0.023;107.9056166;21.57;5
7;BL;0.0544;0.1139;0.0508;0;0;869.9965742;1.275719211;0.162401204;9.46E-06;0.023;107.9056166;21.57;5
7;BL;0.0544;0.1139;0.0508;0;0;869.9965742;1.275719211;0.162401204;9.46E-06;0.023;107.9056166;21.57;5
7;BL;0.0544;0.1139;0.0508;0;0;869.9965742;1.275719211;0.162401204;9.46E-06;0.023;107.9056166;21.57;5
7;BL;0.0544;0.1139;0.0508;0;0;869.9965742;1.275719211;0.162401204;9.46E-06;0.023;107.9056166;21.57;5
7;BL;0.0544;0.1139;0.0508;0;0;869.9965742;1.275719211;0.162401204;9.46E-06;0.023;107.9056166;21.57;5
7;BL;0.0544;0.5362;0.0508;0;0;869.9972501;1.274572292;0.162412981;9.46E-06;0.023;107.8080973;21.57;5
7;BL;0.0544;0.5362;0.0508;0;0;869.9972501;1.274572292;0.162412981;9.46E-06;0.023;107.8080973;21.57;5
